ID,Name,Age,Height,Weight,Nationality,Overall,Potential,Growth,Club,ValueEUR,WageEUR,ReleaseClause,Position,ContractUntil,ClubJoined,NationalTeam,PreferredFoot,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
180930,E. Džeko,35,193,80,Bosnia and Herzegovina,83,83,0,Inter,15500000,105000,26400000,ST,2023.0,2021,Not in team,Right,5,3,Medium,Medium,66,83,72,78,45,76
184087,T. Alderweireld,32,186,81,Belgium,83,83,0,Free agent,0,0,0,,,2021,Belgium,Right,3,2,Medium,Medium,58,55,70,66,86,77
192883,H. Mkhitaryan,32,177,75,Armenia,83,83,0,Roma,29500000,82000,50200000,LM,2022.0,2020,Not in team,Right,5,4,Medium,Medium,85,80,79,84,56,74
184432,Azpilicueta,31,178,77,Spain,83,83,0,Chelsea,25000000,125000,46300000,CB,2022.0,2012,Spain,Right,3,2,Medium,Medium,66,55,76,72,84,76
189575,Muniain,28,170,66,Spain,83,83,0,Athletic Club de Bilbao,36500000,44000,76700000,LM,2024.0,2009,Not in team,Right,3,4,High,Medium,81,76,82,87,51,61
190286,Canales,30,176,65,Spain,83,83,0,Real Betis Balompié,34500000,38000,72500000,LM,2023.0,2018,Not in team,Left,3,4,High,Medium,83,80,85,82,67,71
190941,L. Hrádecký,31,192,83,Finland,83,83,0,Bayer 04 Leverkusen,19000000,55000,32299999,GK,2023.0,2018,Finland,Right,3,1,Medium,Medium,85,78,69,87,41,83
191043,Alex Sandro,30,180,80,Brazil,83,83,0,Juventus,31500000,95000,52000000,LB,2023.0,2015,Not in team,Left,3,3,High,Medium,81,65,77,79,78,79
192563,B. Leno,29,190,83,Germany,83,84,1,Arsenal,28000000,87000,55300000,GK,2023.0,2018,Germany,Right,3,1,Medium,Medium,85,80,76,85,56,83
204935,J. Pickford,27,185,77,England,83,85,2,Everton,33000000,83000,65200000,GK,2024.0,2017,England,Left,4,1,Medium,Medium,83,78,87,86,48,80
241486,J. Koundé,22,181,75,France,83,89,6,Sevilla FC,53000000,33000,121900000,CB,2024.0,2019,France,Right,3,2,High,High,81,45,64,72,84,78
205632,L. Ocampos,26,188,84,Argentina,83,83,0,Sevilla FC,39500000,46000,83000000,LW,2024.0,2019,Not in team,Right,3,4,High,High,81,84,78,83,63,84
225850,P. Kimpembe,25,189,80,France,83,87,4,Paris Saint-Germain,45500000,90000,87600000,SUB,2024.0,2015,France,Left,3,2,Medium,High,81,42,68,69,83,86
197061,J. Matip,29,194,90,Cameroon,83,83,0,Liverpool,30500000,130000,56400000,CB,2024.0,2016,Not in team,Right,2,2,Medium,Medium,58,46,68,68,85,78
207410,M. Kovačić,27,176,80,Croatia,83,84,1,Chelsea,41500000,135000,79900000,SUB,2024.0,2019,Not in team,Right,4,4,High,High,70,69,83,88,69,70
242444,João Félix,21,181,72,Portugal,83,91,8,Atlético de Madrid,82000000,61000,184500000,SUB,2026.0,2019,Portugal,Right,4,5,Medium,Medium,82,79,76,86,40,68
239053,F. Valverde,22,182,78,Uruguay,83,89,6,Real Madrid CF,58000000,160000,130500000,SUB,2027.0,2016,Not in team,Right,4,3,High,High,86,74,78,79,77,80
235805,F. Chiesa,23,175,70,Italy,83,91,8,Juventus,80500000,74000,0,LM,2022.0,2016,Italy,Right,4,4,High,Medium,91,81,74,86,48,73
234642,E. Mendy,29,197,86,Senegal,83,85,2,Chelsea,30000000,105000,57800000,GK,2025.0,2020,Not in team,Right,2,1,Medium,Medium,83,82,78,84,34,81
233064,M. Mount,22,178,70,England,83,89,6,Chelsea,58500000,120000,119900000,RW,2024.0,2016,England,Right,4,3,High,High,74,79,84,83,55,65
231443,O. Dembélé,24,178,67,France,83,88,5,FC Barcelona,55000000,165000,116900000,RW,2022.0,2017,Not in team,Left,5,5,High,Medium,93,77,77,87,36,56
230666,Gabriel Jesus,24,175,73,Brazil,83,87,4,Manchester City,52500000,150000,101100000,SUB,2023.0,2016,Not in team,Right,3,4,High,Medium,84,81,72,87,39,73
230658,Arthur,24,171,73,Brazil,83,85,2,Juventus,47000000,90000,81100000,RES,2024.0,2020,Not in team,Right,3,4,Medium,Medium,69,67,83,88,72,70
230481,Ronaldo Cabrais,29,177,75,Brazil,83,83,0,Grêmio,35500000,49000,67500000,CAM,2024.0,2021,Brazil,Right,4,4,Medium,Low,88,77,83,84,35,72
229880,A. Wan-Bissaka,23,183,72,England,83,87,4,Manchester United,48500000,115000,93400000,RB,2024.0,2019,Not in team,Right,2,4,Medium,High,85,52,69,79,81,75
228618,F. Mendy,26,180,73,France,83,86,3,Real Madrid CF,43500000,170000,92400000,SUB,2025.0,2019,Not in team,Left,5,4,High,High,92,64,76,80,78,84
193082,J. Cuadrado,33,179,72,Colombia,83,83,0,Juventus,19000000,95000,31400000,RM,2022.0,2015,Not in team,Right,3,5,High,Medium,90,75,77,88,76,72
225193,Merino,25,189,83,Spain,83,87,4,Real Sociedad,50000000,47000,108800000,CM,2025.0,2018,Not in team,Left,3,3,High,High,74,78,81,82,82,81
215333,D. Zapata,30,189,88,Colombia,83,83,0,Atalanta,35500000,77000,60400000,ST,2023.0,2020,Not in team,Right,4,3,High,Medium,80,81,61,78,35,84
223697,R. Gosens,26,183,76,Germany,83,83,0,Atalanta,36000000,65000,61200000,LM,2023.0,2017,Germany,Left,3,3,High,Medium,82,75,74,79,77,81
213565,T. Lemar,25,171,66,France,83,86,3,Atlético de Madrid,48000000,71000,102000000,CM,2023.0,2018,France,Left,3,4,High,Medium,82,76,82,87,59,63
213648,P. Højbjerg,25,185,84,Denmark,83,86,3,Tottenham Hotspur,43500000,105000,85900000,CM,2025.0,2020,Denmark,Right,4,3,Medium,High,60,71,76,76,81,82
214997,A. Correa,26,171,70,Argentina,83,86,3,Atlético de Madrid,48000000,80000,102000000,SUB,2024.0,2014,Argentina,Right,4,4,High,Medium,85,83,78,88,49,74
209989,T. Partey,28,185,77,Ghana,83,83,0,Arsenal,36500000,115000,69400000,CDM,2024.0,2020,Not in team,Right,3,3,Medium,High,69,71,82,81,80,84
216354,A. Kramarić,30,177,73,Croatia,83,83,0,TSG Hoffenheim,35500000,59000,60400000,CAM,2022.0,2015,Not in team,Right,4,4,Medium,Medium,71,86,76,86,30,71
220651,Angeliño,24,175,69,Spain,83,86,3,RB Leipzig,46000000,77000,81700000,LB,2025.0,2021,Not in team,Left,3,4,High,High,78,71,82,84,76,70
220814,L. Hernández,25,184,79,France,83,86,3,FC Bayern München,44500000,85000,76800000,SUB,2024.0,2019,France,Left,3,2,Low,High,77,54,68,70,84,79
220834,Marco Asensio,25,182,76,Spain,83,86,3,Real Madrid CF,48000000,190000,102000000,SUB,2023.0,2015,Not in team,Left,3,4,High,Medium,82,80,81,83,43,62
223689,W. Weghorst,28,197,84,Netherlands,83,83,0,VfL Wolfsburg,37000000,95000,62900000,ST,2023.0,2018,Netherlands,Right,3,2,High,High,63,83,59,69,52,86
211688,Gayà,26,172,66,Spain,83,86,3,Valencia CF,43500000,48000,94600000,LB,2023.0,2012,Spain,Left,3,4,High,Medium,83,61,77,80,79,73
234396,A. Davies,20,183,75,Canada,82,89,7,FC Bayern München,57000000,59000,105500000,LB,2025.0,2019,Canada,Left,4,4,High,Low,96,67,71,83,75,75
230869,Unai Simón,24,190,89,Spain,82,86,4,Athletic Club de Bilbao,34500000,24000,75000000,GK,2025.0,2015,Spain,Right,3,1,Medium,Medium,82,77,76,84,47,85
231943,Richarlison,24,181,71,Brazil,82,87,5,Everton,46500000,100000,91800000,LM,2024.0,2018,Not in team,Right,5,4,High,Medium,83,78,73,84,53,80
232488,C. Romero,23,185,79,Argentina,82,87,5,Tottenham Hotspur,41500000,51000,0,SUB,2022.0,2021,Argentina,Right,2,3,Low,High,76,46,52,60,83,84
233096,D. Dumfries,25,188,80,Netherlands,82,84,2,Inter,35000000,100000,62100000,SUB,2025.0,2021,Netherlands,Right,3,2,High,Medium,80,61,66,72,78,89
233419,Raphinha,24,176,68,Brazil,82,87,5,Leeds United,46000000,89000,90900000,RM,2024.0,2020,Not in team,Left,4,4,High,High,91,76,76,85,49,72
233731,A. Isak,21,192,77,Sweden,82,86,4,Real Sociedad,45000000,37000,97900000,ST,2026.0,2019,Sweden,Right,5,4,High,Low,84,82,68,79,29,69
241461,Ferran Torres,21,184,77,Spain,82,90,8,Manchester City,68500000,120000,140400000,ST,2025.0,2020,Spain,Right,4,4,High,Medium,82,79,78,82,35,66
234943,F. Neuhaus,24,185,74,Germany,82,87,5,Borussia Mönchengladbach,46000000,36000,81700000,CDM,2024.0,2017,Germany,Right,4,3,Medium,Medium,64,72,79,83,66,67
235410,Y. En-Nesyri,24,188,78,Morocco,82,86,4,Sevilla FC,44000000,37000,95700000,ST,2025.0,2020,Not in team,Left,4,3,High,High,78,83,58,79,35,76
235569,T. Ndombele,24,179,76,France,82,87,5,Tottenham Hotspur,46000000,95000,90900000,SUB,2024.0,2019,Not in team,Right,3,4,Medium,Medium,71,72,81,88,69,72
236792,T. Souček,26,192,86,Czech Republic,82,85,3,West Ham United,36000000,81000,71100000,CDM,2024.0,2020,Czech Republic,Right,3,3,High,High,64,72,74,74,82,85
240130,Éder Militão,23,186,78,Brazil,82,89,7,Real Madrid CF,56500000,130000,127100000,CB,2025.0,2019,Not in team,Right,3,2,Medium,Medium,83,50,69,71,83,82
230168,Raphaelinho Anjos,33,190,85,Brazil,82,82,0,RB Bragantino,10000000,20000,19000000,GK,2024.0,2021,Brazil,Right,2,1,Medium,Medium,79,84,77,78,42,83
241464,Pau Torres,24,191,80,Spain,82,89,7,Villarreal CF,56500000,35000,130000000,SUB,2024.0,2016,Spain,Left,3,2,Medium,High,72,38,67,69,84,80
241671,D. Livaković,26,187,79,Croatia,82,87,5,Dinamo Zagreb,35000000,1000,79600000,GK,2024.0,2015,Not in team,Right,3,1,Medium,Medium,81,78,74,85,55,80
244260,Dani Olmo,23,179,72,Spain,82,87,5,RB Leipzig,46000000,78000,81700000,CAM,2024.0,2020,Spain,Right,4,4,Medium,High,67,76,81,86,50,60
230375,Josué Chiamulera,29,185,80,Brazil,82,82,0,Grêmio,25500000,41000,48500000,CB,2024.0,2021,Brazil,Right,3,2,Medium,Medium,78,43,56,64,85,79
227796,C. Pulisic,22,177,69,United States,82,88,6,Chelsea,49000000,120000,100500000,SUB,2024.0,2019,United States,Right,4,4,Medium,Medium,89,70,73,87,37,59
229984,B. Chilwell,24,178,77,England,82,86,4,Chelsea,40500000,100000,78000000,SUB,2025.0,2020,Not in team,Left,3,3,High,High,76,53,77,78,78,75
220697,J. Maddison,24,175,73,England,82,85,3,Leicester City,41500000,100000,82000000,CAM,2024.0,2018,Not in team,Right,4,4,High,Medium,75,78,84,84,54,60
212190,N. Süle,25,195,99,Germany,82,87,5,FC Bayern München,40500000,78000,69900000,CB,2022.0,2017,Germany,Right,3,2,Medium,Medium,65,42,59,49,83,81
212462,Alex Telles,28,181,71,Brazil,82,82,0,Manchester United,27500000,130000,50900000,SUB,2024.0,2020,Not in team,Left,2,3,High,Medium,83,73,82,78,77,73
212523,Anderson Talisca,27,190,80,Brazil,82,83,1,Al Nassr,35500000,61000,63000000,CAM,2024.0,2021,Not in team,Left,4,4,High,Low,80,83,81,83,52,75
212616,R. De Paul,27,180,70,Argentina,82,83,1,Atlético de Madrid,35000000,68000,74400000,SUB,2026.0,2021,Argentina,Right,3,4,High,Medium,78,76,80,82,71,79
216547,Rafa,28,170,63,Portugal,82,82,0,SL Benfica,30500000,22000,61000000,RW,2024.0,2016,Portugal,Right,3,4,High,Medium,94,73,74,86,50,52
219693,Diego Carlos,28,185,86,Brazil,82,84,2,Sevilla FC,30500000,37000,66300000,CB,2024.0,2019,Not in team,Right,4,3,Medium,High,77,47,63,67,81,83
220018,A. Rebić,27,185,78,Croatia,82,82,0,AC Milan,32500000,54000,55300000,LM,2025.0,2020,Not in team,Right,4,4,High,Medium,86,83,75,82,48,80
120533,Pepe,38,188,80,Portugal,82,82,0,FC Porto,5500000,14000,11000000,CB,2023.0,2019,Portugal,Right,3,2,Medium,High,80,51,60,60,82,87
222077,M. Locatelli,23,185,75,Italy,82,87,5,Juventus,42000000,74000,72500000,CDM,2023.0,2021,Italy,Right,4,3,Medium,High,61,72,79,77,79,79
229906,L. Bailey,23,178,77,Jamaica,82,86,4,Aston Villa,43500000,75000,85900000,SUB,2025.0,2021,Not in team,Left,4,4,High,Medium,93,78,74,84,33,64
222665,M. Ødegaard,22,178,68,Norway,82,88,6,Arsenal,49000000,89000,102900000,CAM,2026.0,2021,Norway,Left,2,5,High,Medium,77,74,83,84,58,62
224293,Rúben Neves,24,180,80,Portugal,82,87,5,Wolverhampton Wanderers,46000000,89000,90900000,CM,2024.0,2017,Portugal,Right,4,3,Low,High,59,75,85,77,74,73
224458,Diogo Jota,24,178,73,Portugal,82,87,5,Liverpool,46000000,120000,88600000,SUB,2025.0,2020,Portugal,Right,5,4,High,High,84,81,73,85,57,77
225100,J. Gomez,24,188,77,England,82,88,6,Liverpool,43500000,100000,89200000,SUB,2024.0,2015,Not in team,Right,3,3,Medium,Medium,81,30,66,69,83,78
226271,Fabián,25,189,70,Spain,82,86,4,Napoli,42000000,77000,74600000,CDM,2023.0,2018,Spain,Left,3,4,Medium,Medium,63,78,79,82,74,71
229391,Palhinha,25,190,82,Portugal,82,87,5,Sporting CP,41000000,18000,85100000,CM,2025.0,2015,Portugal,Right,4,2,Medium,High,60,65,70,72,85,88
229558,D. Upamecano,22,186,90,France,82,90,8,FC Bayern München,64000000,70000,118400000,CB,2026.0,2021,Not in team,Right,3,2,High,Medium,81,43,62,68,81,81
229668,Mario Hermoso,26,185,76,Spain,82,85,3,Atlético de Madrid,35500000,62000,75400000,CB,2024.0,2019,Not in team,Left,3,2,Medium,High,76,49,72,70,83,80
220440,C. Lenglet,26,186,81,France,82,86,4,FC Barcelona,37500000,145000,79700000,SUB,2026.0,2018,France,Left,4,2,Medium,High,74,45,67,64,82,78
190460,C. Eriksen,29,181,76,Denmark,82,82,0,Inter,29500000,120000,50200000,RES,2024.0,2020,Denmark,Right,5,4,Medium,Low,62,78,88,81,53,52
157481,Raúl Albiol,35,190,82,Spain,82,82,0,Villarreal CF,8000000,30000,16800000,CB,2022.0,2019,Not in team,Right,3,2,Low,High,40,41,62,62,86,73
205070,Portu,29,167,66,Spain,82,82,0,Real Sociedad,30000000,51000,63000000,SUB,2024.0,2019,Not in team,Right,4,3,High,High,90,78,77,79,59,79
199110,L. Muriel,30,179,79,Colombia,82,82,0,Atalanta,30000000,70000,51000000,RES,2024.0,2019,Not in team,Right,4,4,High,Medium,89,83,74,86,27,67
199482,A. Lopes,30,184,81,Portugal,82,83,1,Olympique Lyonnais,23000000,60000,45400000,GK,2023.0,2011,Portugal,Left,2,1,Medium,Medium,84,78,70,86,64,80
199823,Campaña,28,179,70,Spain,82,82,0,Levante Unión Deportiva,30500000,43000,64099999,CM,2023.0,2016,Not in team,Right,3,4,Medium,Medium,68,74,83,82,71,72
201305,Gabriel Paulista,30,185,72,Brazil,82,82,0,Valencia CF,25000000,44000,52500000,CB,2024.0,2017,Not in team,Right,2,2,Low,High,69,49,71,65,84,83
201519,J. Veretout,28,177,67,France,82,83,1,Roma,29500000,66000,52400000,CDM,2024.0,2019,France,Right,3,3,Medium,Medium,77,75,77,78,77,81
202651,Suso,27,176,70,Spain,82,82,0,Sevilla FC,32500000,42000,68300000,RW,2025.0,2020,Not in team,Left,3,4,High,Low,76,76,82,86,32,55
203486,T. Hazard,28,175,71,Belgium,82,82,0,Borussia Dortmund,30500000,75000,51900000,SUB,2024.0,2019,Belgium,Right,4,4,High,High,80,76,80,85,53,66
205069,Juan Bernat,28,170,67,Spain,82,82,0,Paris Saint-Germain,27500000,90000,50900000,LB,2025.0,2018,Not in team,Left,3,4,High,Medium,82,65,78,83,76,68
208128,H. Çalhanoğlu,27,178,76,Turkey,82,83,1,Inter,35000000,115000,62100000,CM,2024.0,2021,Not in team,Right,4,4,Medium,Medium,67,78,84,85,59,57
197781,Isco,29,176,79,Spain,82,82,0,Real Madrid CF,30000000,175000,61500000,SUB,2022.0,2013,Not in team,Right,3,4,Medium,Low,66,75,80,89,59,59
208333,E. Can,27,186,86,Germany,82,83,1,Borussia Dortmund,35000000,72000,62100000,SUB,2024.0,2020,Not in team,Right,4,3,Medium,High,78,78,78,80,84,87
208421,Saúl,26,184,75,Spain,82,85,3,Chelsea,39500000,68000,0,SUB,2022.0,2013,Not in team,Left,4,3,Medium,Medium,71,78,78,79,78,79
208461,M. de Roon,30,185,76,Netherlands,82,82,0,Atalanta,25500000,59000,43400000,CM,2024.0,2017,Netherlands,Right,3,3,Medium,High,66,68,71,72,82,83
209981,Y. Bounou,30,192,78,Morocco,82,82,0,Sevilla FC,20500000,29000,43100000,GK,2024.0,2020,Not in team,Left,2,1,Medium,Medium,82,79,76,84,35,81
210035,Grimaldo,25,171,69,Spain,82,85,3,SL Benfica,37000000,18000,76800000,LWB,2023.0,2016,Not in team,Left,2,3,High,Medium,87,65,81,83,74,71
210413,A. Romagnoli,26,185,75,Italy,82,83,1,AC Milan,31500000,49000,55900000,SUB,2022.0,2015,Not in team,Left,3,2,Medium,Medium,68,40,56,67,85,78
210935,D. Berardi,26,183,72,Italy,82,82,0,U.S. Sassuolo Calcio,33500000,51000,57000000,RM,2024.0,2012,Italy,Left,3,4,Medium,Medium,79,80,81,85,36,69
211256,N. Tagliafico,28,172,65,Argentina,82,82,0,Ajax,27500000,24000,38500000,SUB,2023.0,2018,Argentina,Left,2,3,High,High,80,55,73,75,81,81
198717,W. Zaha,28,180,66,Côte d'Ivoire,82,82,0,Crystal Palace,31000000,85000,58900000,LW,2023.0,2015,Not in team,Right,3,5,High,Medium,89,77,73,88,34,75
194404,Neto,31,190,84,Brazil,82,82,0,FC Barcelona,16000000,115000,32799999,SUB,2023.0,2019,Not in team,Right,2,1,Medium,Medium,83,79,78,81,54,79
164835,L. Fabiański,36,190,83,Poland,82,82,0,West Ham United,3400000,43000,6500000,GK,2022.0,2018,Not in team,Right,2,1,Medium,Medium,82,82,71,82,48,83
188152,Oscar,29,179,70,Brazil,82,82,0,Shanghai Port FC,30000000,38000,46500000,CAM,2024.0,2017,Not in team,Right,3,4,High,Medium,78,79,82,82,59,67
168435,S. Sirigu,34,192,85,Italy,82,82,0,Genoa,5000000,20000,9000000,GK,2022.0,2021,Italy,Right,2,1,Medium,Medium,82,77,76,80,46,84
168651,I. Rakitić,33,184,78,Croatia,82,82,0,Sevilla FC,18500000,39000,38900000,SUB,2024.0,2020,Not in team,Right,4,3,Medium,Medium,57,79,85,78,75,69
173731,G. Bale,31,185,82,Wales,82,82,0,Real Madrid CF,25000000,170000,51300000,SUB,2022.0,2013,Wales,Left,3,4,Medium,Medium,82,84,82,80,55,70
178005,Rui Patrício,33,190,84,Portugal,82,82,0,Roma,10000000,51000,17000000,GK,2024.0,2021,Portugal,Left,2,1,Medium,Medium,82,80,77,83,55,80
178562,E. Banega,33,174,75,Argentina,82,82,0,Al Shabab,15000000,46000,25500000,CAM,2023.0,2020,Not in team,Right,4,4,High,Medium,62,75,84,82,76,71
180206,M. Pjanić,31,178,72,Bosnia and Herzegovina,82,82,0,Beşiktaş JK,25000000,155000,0,CM,2022.0,2020,Not in team,Right,4,3,Medium,Medium,65,68,83,81,75,67
183512,Yuri Berchiche,31,181,80,Spain,82,82,0,Athletic Club de Bilbao,22000000,35000,46200000,SUB,2022.0,2018,Not in team,Left,3,3,High,Medium,83,68,76,76,79,82
187072,L. Stindl,32,181,80,Germany,82,82,0,Borussia Mönchengladbach,24000000,41000,40800000,CAM,2023.0,2015,Not in team,Right,4,4,Medium,Medium,61,84,81,81,60,73
188943,K. Trapp,30,189,88,Germany,82,82,0,Eintracht Frankfurt,20500000,31000,34900000,GK,2024.0,2019,Germany,Right,4,1,Medium,Medium,82,78,79,84,49,82
193698,O. Baumann,31,187,82,Germany,82,82,0,TSG Hoffenheim,16000000,37000,27200000,GK,2023.0,2014,Not in team,Right,1,1,Medium,Medium,81,80,79,82,49,79
189242,Coutinho,29,172,68,Brazil,82,82,0,FC Barcelona,30000000,165000,61500000,SUB,2023.0,2018,Not in team,Right,4,5,High,Medium,69,79,80,89,52,59
190815,D. Blind,31,180,72,Netherlands,82,82,0,Ajax,21000000,23000,29400000,LB,2023.0,2018,Netherlands,Left,3,3,High,Medium,45,64,82,79,83,72
192318,M. Götze,29,177,71,Germany,82,82,0,PSV,30000000,29000,42000000,CAM,2024.0,2020,Not in team,Right,4,4,Medium,Medium,68,75,83,84,55,69
193105,A. Areola,28,195,94,France,82,84,2,West Ham United,26000000,75000,0,SUB,2022.0,2010,Not in team,Right,3,1,Medium,Medium,85,79,76,85,55,80
193165,J. Corona,28,173,66,Mexico,82,82,0,FC Porto,30500000,22000,61000000,SUB,2022.0,2015,Mexico,Right,5,5,High,Medium,83,67,79,85,74,60
193301,A. Lacazette,30,175,73,France,82,82,0,Arsenal,30000000,110000,57000000,SUB,2022.0,2017,Not in team,Right,4,4,High,High,75,82,74,82,44,72
193474,I. Gueye,31,174,66,Senegal,82,82,0,Paris Saint-Germain,21500000,88000,39800000,CM,2023.0,2019,Not in team,Right,3,3,Medium,High,69,66,72,78,83,77
193525,Mário Fernandes,30,187,80,Russia,82,82,0,PFC CSKA Moscow,26500000,57000,42400000,RB,2024.0,2012,Not in team,Right,3,3,High,Medium,81,61,74,79,78,79
211515,P. Gollini,26,194,94,Italy,82,87,5,Tottenham Hotspur,35000000,48000,0,SUB,2022.0,2018,Not in team,Right,2,1,Medium,Medium,82,81,76,82,47,83
234378,D. Rice,22,185,80,England,82,87,5,West Ham United,43000000,69000,84900000,CDM,2024.0,2016,England,Right,3,2,Medium,High,67,53,71,73,81,80
200888,Danilo Pereira,29,188,83,Portugal,81,81,0,Paris Saint-Germain,22000000,85000,40700000,SUB,2025.0,2020,Portugal,Right,3,3,Medium,High,64,63,71,73,80,86
235374,M. Lazzari,27,174,67,Italy,81,81,0,Lazio,25000000,64000,42500000,RB,2024.0,2019,Not in team,Right,3,3,High,High,92,62,76,83,70,65
209297,Fred,28,169,62,Brazil,81,81,0,Manchester United,22500000,120000,41600000,CDM,2023.0,2018,Not in team,Left,4,4,High,High,77,66,77,81,75,71
208618,Lucas Vázquez,30,173,70,Spain,81,81,0,Real Madrid CF,25000000,170000,51300000,SUB,2024.0,2015,Not in team,Right,4,4,High,Medium,82,73,79,80,69,69
208596,A. Belotti,27,181,84,Italy,81,82,1,Torino F.C.,30000000,61000,53300000,ST,2022.0,2015,Not in team,Right,5,3,High,High,76,81,59,78,38,83
208448,E. Forsberg,29,177,76,Sweden,81,81,0,RB Leipzig,25500000,87000,43400000,SUB,2025.0,2015,Sweden,Right,4,4,Medium,Medium,70,73,82,83,35,62
251854,Pedri,18,174,61,Spain,81,91,10,FC Barcelona,54000000,51000,121500000,CM,2022.0,2020,Spain,Right,4,4,High,High,78,65,79,84,66,63
251573,Renan Lodi,23,173,70,Brazil,81,86,5,Atlético de Madrid,36500000,49000,77600000,SUB,2025.0,2019,Not in team,Left,3,4,High,Medium,84,67,76,81,77,75
247394,D. Kulusevski,21,186,75,Sweden,81,89,8,Juventus,58000000,72000,107300000,SUB,2024.0,2019,Sweden,Left,3,4,High,Medium,84,74,77,84,56,76
247263,E. Tapsoba,22,194,85,Burkina Faso,81,88,7,Bayer 04 Leverkusen,48500000,49000,92200000,RES,2026.0,2020,Not in team,Right,3,2,Medium,High,75,52,65,68,82,79
245279,Reguilón,24,178,68,Spain,81,84,3,Tottenham Hotspur,32500000,79000,64200000,LB,2025.0,2020,Not in team,Left,3,3,High,High,86,58,75,78,78,70
241852,M. Diaby,21,170,68,France,81,88,7,Bayer 04 Leverkusen,52500000,52000,99800000,LM,2025.0,2019,France,Left,2,4,High,Low,94,67,73,86,41,53
240950,Pedro Gonçalves,23,173,65,Portugal,81,88,7,Sporting CP,51500000,19000,113300000,RW,2025.0,2020,Not in team,Right,4,4,High,Medium,76,81,79,84,56,65
239231,Cucurella,22,172,66,Spain,81,87,6,Brighton & Hove Albion,41500000,63000,87200000,SUB,2026.0,2021,Not in team,Left,3,3,High,Medium,79,67,78,80,73,74
238074,R. James,21,178,87,England,81,86,5,Chelsea,37000000,76000,71200000,RWB,2025.0,2017,Not in team,Right,3,3,High,Medium,80,58,77,78,76,80
208330,A. Januzaj,26,186,76,Belgium,81,81,0,Real Sociedad,28000000,45000,58800000,RW,2022.0,2017,Not in team,Left,4,4,Medium,Low,79,75,80,83,30,58
210385,Rui Silva,27,191,91,Portugal,81,84,3,Real Betis Balompié,25500000,24000,55500000,GK,2026.0,2021,Portugal,Right,3,1,Medium,Medium,82,76,75,84,30,83
207439,L. Paredes,27,180,75,Argentina,81,83,2,Paris Saint-Germain,28000000,81000,53900000,SUB,2023.0,2019,Argentina,Right,4,4,Medium,Medium,66,71,83,79,76,79
206511,M. Arnold,27,184,74,Germany,81,82,1,VfL Wolfsburg,26500000,66000,47000000,CDM,2026.0,2011,Not in team,Left,2,3,High,Medium,65,81,79,78,76,74
